name,picUrl,urlA,urlB,urlC
郁可�?http://pic.xiami.net/images/artistpic/2/63802/1260324268_cCdZ.jpg,,http://pic.xiami.net/images/artistpic/2/63802/1260324143_Tvki.jpg,http://pic.xiami.net/images/artistpic/2/63802/1260324284_SNbJ.jpg,http://pic.xiami.net/images/artistlogo/42/14380639043842.jpg
曹诚�?,,http://pic.xiami.net/images/artistpic/34/6734/1370702291_25SN.jpg,,http://pic.xiami.net/images/artistlogo/12/15117581481512.jpg
Tiffany,http://pic.xiami.net/images/artistlogo/52/15023389028352.jpg,http://pic.xiami.net/images/artistpic/46/64046/1250652461_SAwz.jpg,http://pic.xiami.net/images/artistpic/46/64046/1250652485_frIz.jpg,http://pic.xiami.net/images/artistpic/46/64046/1250652507_1Ky2.png
Heora,http://pic.xiami.net/images/artistlogo/14/13062249374514.jpg,http://pic.xiami.net/images/artistpic/35/90435/1390397904_3Vzc.jpg,http://pic.xiami.net/images/artistpic/35/90435/1390397819_ilzE.jpg,http://pic.xiami.net/images/artistpic/35/90435/1390398098_1PAo.jpg
5566,http://pic.xiami.net/images/artist/1202.jpg,http://pic.xiami.net/images/artistpic/2/2602/1256047739_08zt.jpg,http://pic.xiami.net/images/artistpic/2/2602/1256047769_CTuw.jpg,http://pic.xiami.net/images/artistpic/2/2602/1256047724_V7TP.jpg
金钟�?http://pic.xiami.net/images/artistpic/56/55956/1277379539_Pj49.jpg,,http://pic.xiami.net/images/artistpic/56/55956/1277379404_U7uC.jpg,http://pic.xiami.net/images/artistpic/56/55956/1282094297_d9i5.jpg,http://pic.xiami.net/images/artistlogo/64/14316702183364.jpg
A-Lin,http://pic.xiami.net/images/artistlogo/60/14569901818160.jpg,http://pic.xiami.net/images/artistpic/54/1654/1255930707_vJU4.jpg,http://pic.xiami.net/images/artistpic/54/1654/1262083615_n15Q.jpg,http://pic.xiami.net/images/artistpic/54/1654/1262083623_2jBJ.jpg
Jupiter Rising,http://pic.xiami.net/images/artistlogo/65/14647623487165.jpg,http://pic.xiami.net/images/artistpic/45/62445/1388938251_SFJ1.jpg,,
C�?,,,,http://pic.xiami.net/images/artistlogo/34/14634143541734.jpg
Tungevaag & Raaban,http://pic.xiami.net/images/artistlogo/76/14417797172176.jpg,http://pic.xiami.net/images/artistpic/48/2099984748/1444785879_wCYp.jpg,http://pic.xiami.net/images/artistpic/48/2099984748/1444785870_530s.jpg,http://pic.xiami.net/images/artistpic/48/2099984748/1444785624_U9fn.jpg
Jason Mraz,http://pic.xiami.net/images/artistlogo/69/14032570754769.jpg,http://pic.xiami.net/images/artistpic/1/23401/1244901902_jK7z.jpg,http://pic.xiami.net/images/artistpic/1/23401/1244901924_BhYJ.jpg,http://pic.xiami.net/images/artistpic/1/23401/1244958648_0nCA.jpg
Skrillex,http://pic.xiami.net/images/artistlogo/6/15012081718206.jpg,http://pic.xiami.net/images/artistpic/45/77145/1286357625_4niQ.jpg,http://pic.xiami.net/images/artistpic/45/77145/1286357711_T42m.jpg,http://pic.xiami.net/images/artistpic/45/77145/1286357792_HZRy.jpg
燕池,http://pic.xiami.net/images/artistlogo/59/14938064562259.jpg,http://pic.xiami.net/images/artistpic/78/1193078078/1444118397_JAHb.jpg,,
Apink,http://pic.xiami.net/images/artistlogo/20/15132413623320.png,http://pic.xiami.net/images/artistpic/17/87417/1301505478_NKGs.jpg,http://pic.xiami.net/images/artistpic/17/87417/1301505528_l8Q9.jpg,http://pic.xiami.net/images/artistpic/17/87417/1301505476_yKwT.jpg
Henry,http://pic.xiami.net/images/artistlogo/78/15130454867478.jpg,http://pic.xiami.net/images/artistpic/86/670338886/1370947374_3Apj.jpg,http://pic.xiami.net/images/artistpic/86/670338886/1370967034_FES5.jpg,http://pic.xiami.net/images/artistpic/86/670338886/1370947378_y0eb.jpg
Tiësto,http://pic.xiami.net/images/artistlogo/59/14679574518159.jpg,http://pic.xiami.net/images/artistpic/58/32258/1271788614_0aK6.jpg,http://pic.xiami.net/images/artistpic/58/32258/1271788603_F3Xe.jpg,http://pic.xiami.net/images/artistpic/58/32258/1355737393_TYNO.jpg
EXO-K,http://pic.xiami.net/images/artistlogo/17/14611388427017.jpg,http://pic.xiami.net/images/artistpic/71/1601419671/1404446427_YYIz.jpg,http://pic.xiami.net/images/artistpic/71/1601419671/1404705049_Wqdy.jpg,http://pic.xiami.net/images/artistpic/71/1601419671/1404446419_Cd23.jpg
AOA,http://pic.xiami.net/images/artistlogo/78/14870351324878.jpg,http://pic.xiami.net/images/artistpic/0/114600/1343630548_8twy.jpg,http://pic.xiami.net/images/artistpic/0/114600/1391877294_FBp7.jpg,http://pic.xiami.net/images/artistpic/0/114600/1391877288_mz7w.jpg
EXID,http://pic.xiami.net/images/artistlogo/12/15100455456512.jpg,http://pic.xiami.net/images/artistpic/75/105175/1395403010_0qzp.jpg,http://pic.xiami.net/images/artistpic/75/105175/1395403008_h7R1.png,http://pic.xiami.net/images/artistpic/75/105175/1395403004_AuLO.jpg
泰民,http://pic.xiami.net/images/artistlogo/13/15130451858913.jpg,http://pic.xiami.net/images/artistpic/66/707921466/1409025767_ByGx.jpg,http://pic.xiami.net/images/artistpic/66/707921466/1409025774_TJNm.jpg,http://pic.xiami.net/images/artistpic/66/707921466/1409025750_WGdx.jpg
陈玮�?,,,,http://pic.xiami.net/images/artistlogo/22/14988253287522.jpg
Tim Be Told,http://pic.xiami.net/images/artistlogo/9/13142512144809.png,,,
谭咏�?http://pic.xiami.net/images/artistpic/59/859/1260350677_vplD.jpg,,http://pic.xiami.net/images/artistpic/59/859/1266410972_T7FB.jpg,http://pic.xiami.net/images/artistpic/59/859/1266410959_mcbL.jpg,http://pic.xiami.net/images/artistlogo/64/13832888097864.jpg
Hari,http://pic.xiami.net/images/artistlogo/10/14274443491610.jpg,,,
Zay Hilfiger,http://pic.xiami.net/images/artistlogo/78/14752065042078.JPG,,,
毛不�?,,http://pic.xiami.net/images/artistpic/21/2110218621/1504103863_s4GW.jpg,,http://pic.xiami.net/images/artistlogo/10/15042550745810.jpg
GALA,http://pic.xiami.net/images/artistlogo/28/14920596754428.jpg,http://pic.xiami.net/images/artistpic/58/2758/1303198977_LLxd.jpg,http://pic.xiami.net/images/artistpic/58/2758/1303198931_0lfm.jpg,http://pic.xiami.net/images/artistpic/58/2758/1303198973_iADI.jpg
ピコ太郎,http://pic.xiami.net/images/artistlogo/7/14748742341007.jpg,,,
Mary Lambert,http://pic.xiami.net/images/artistlogo/33/14647626478633.jpg,http://pic.xiami.net/images/artistpic/60/1071199860/1394027943_w7Wf.jpg,http://pic.xiami.net/images/artistpic/60/1071199860/1394027938_6uFC.jpg,http://pic.xiami.net/images/artistpic/60/1071199860/1394027947_CgEv.jpg
AKA小威,http://pic.xiami.net/images/artistlogo/45/14102375601645.jpg,,,
鹿晗,http://pic.xiami.net/images/artistlogo/89/14174908023889.jpg,http://pic.xiami.net/images/artistpic/44/172930944/1380260828_bNVS.jpg,http://pic.xiami.net/images/artistpic/44/172930944/1380173652_Gz8u.jpg,http://pic.xiami.net/images/artistpic/44/172930944/1380173647_DXq3.jpg
Ólafur Arnalds,http://pic.xiami.net/images/artistlogo/56/14715972414956.jpg,http://pic.xiami.net/images/artistpic/74/23874/1260451959_8PIK.jpg,http://pic.xiami.net/images/artistpic/74/23874/1260451976_dNvp.jpg,http://pic.xiami.net/images/artistpic/74/23874/1281074410_OTQX.jpg
张伯�?http://pic.xiami.net/images/artistpic/27/57127/1285510836_433n.jpg,,http://pic.xiami.net/images/artistpic/27/57127/1285510852_SxHA.jpg,http://pic.xiami.net/images/artistpic/27/57127/1285510844_MPjZ.jpg,http://pic.xiami.net/images/artist/12300171932170.jpg
杨凯�?,,,,http://pic.xiami.net/images/artistlogo/70/14449122511870.jpg
J-Kwon,http://pic.xiami.net/images/artist/51/12487532688451.jpg,http://pic.xiami.net/images/artistpic/69/40169/1287856164_xs4Y.jpg,http://pic.xiami.net/images/artistpic/69/40169/1302632423_TLIh.jpg,http://pic.xiami.net/images/artistpic/69/40169/1302632430_eRq0.jpg
Tez Cadey,http://pic.xiami.net/images/artistlogo/55/14309896067055.jpg,http://pic.xiami.net/images/artistpic/6/1530989606/1436229028_0ygs.jpg,http://pic.xiami.net/images/artistpic/6/1530989606/1436229030_9XUs.jpg,http://pic.xiami.net/images/artistpic/6/1530989606/1436229031_EOdX.jpg
缝纫机乐�?http://pic.xiami.net/images/artistpic/73/2110221373/1502361337_a4rC.jpg,,http://pic.xiami.net/images/artistpic/73/2110221373/1503455655_AfNZ.jpg,http://pic.xiami.net/images/artistpic/73/2110221373/1502361281_zvvb.jpg,http://pic.xiami.net/images/artistlogo/8/15063965602808.jpg
Cream D,http://pic.xiami.net/images/artistlogo/55/14980373265655.jpg,,,
LUNA,http://pic.xiami.net/images/artistlogo/4/14604480678204.jpg,http://pic.xiami.net/images/artistpic/84/1771544784/1405155063_jm3Y.jpg,http://pic.xiami.net/images/artistpic/84/1771544784/1405155065_tVic.jpeg,http://pic.xiami.net/images/artistpic/84/1771544784/1457528926_gfCf.jpg
MAGIC!,http://pic.xiami.net/images/artistlogo/36/13927135288936.jpg,http://pic.xiami.net/images/artistpic/28/292713528/1405687736_y0iK.png,,
阿金和玄�?,,,,http://pic.xiami.net/images/artistlogo/91/14656097263491.jpg
金志�?http://pic.xiami.net/images/artistpic/63/7263/1304946458_r7I1.jpg,,http://pic.xiami.net/images/artistpic/63/7263/1304946660_z6t3.jpg,http://pic.xiami.net/images/artistpic/63/7263/1304946483_xlo6.jpg,http://pic.xiami.net/images/artistlogo/90/14213916085590.jpg
Selena Gomez,http://pic.xiami.net/images/artistlogo/21/14575269288021.jpg,http://pic.xiami.net/images/artistpic/38/1974055638/1494655792_PeQg.jpg,http://pic.xiami.net/images/artistpic/38/1974055638/1374810019_Sy5K.jpg,http://pic.xiami.net/images/artistpic/38/1974055638/1374809978_ot80.jpg
Camila Cabello,http://pic.xiami.net/images/artistlogo/65/15129611066165.jpg,http://pic.xiami.net/images/artistpic/43/2110182343/1486057799_ebc3.png,http://pic.xiami.net/images/artistpic/43/2110182343/1486056694_4UPf.png,http://pic.xiami.net/images/artistpic/43/2110182343/1486056937_5QFm.jpg
Wildcat! Wildcat!,http://pic.xiami.net/images/artistlogo/79/13790361711979.jpg,http://pic.xiami.net/images/artistpic/71/2079036171/1459996350_hNqq.png,http://pic.xiami.net/images/artistpic/71/2079036171/1379038090_kVpK.jpg,http://pic.xiami.net/images/artistpic/71/2079036171/1459996355_Kw8P.png
2Lson,http://pic.xiami.net/images/artistlogo/50/14885102474150.jpg,,,
NCT U,http://pic.xiami.net/images/artistlogo/35/14599998915835.jpg,http://pic.xiami.net/images/artistpic/22/2100018022/1475382952_pdAb.jpeg,http://pic.xiami.net/images/artistpic/22/2100018022/1475396947_2hpH.jpeg,http://pic.xiami.net/images/artistpic/22/2100018022/1482653137_4zk2.jpg
刘昊�?,,,,http://pic.xiami.net/images/artistlogo/73/14606976841173.jpg
J'Kyun,http://pic.xiami.net/images/artistlogo/22/13733363901722.jpg,http://pic.xiami.net/images/artistpic/63/74363/1312906121_xzpH.jpg,http://pic.xiami.net/images/artistpic/63/74363/1312906119_SSOJ.jpg,http://pic.xiami.net/images/artistpic/63/74363/1312906133_9R8T.jpg
GALI,http://pic.xiami.net/images/artistlogo/42/14944013832242.jpg,,,
Paul Kim,http://pic.xiami.net/images/artistlogo/57/14790907582857.jpg,,,
Rex.D,http://pic.xiami.net/images/artistlogo/31/14060999642131.jpg,,,
Eden Beatz,http://pic.xiami.net/images/artistlogo/55/13481241381155.jpg,,,
이천�?,,,,http://pic.xiami.net/images/artistlogo/19/13730026025719.jpg
As One,http://pic.xiami.net/images/artistlogo/74/14966438944274.jpg,http://pic.xiami.net/images/artistpic/82/6682/1256086521_YVYL.jpg,http://pic.xiami.net/images/artistpic/82/6682/1256086528_eboO.jpg,http://pic.xiami.net/images/artistpic/82/6682/1281401084_Si5M.jpg
Born Kim,http://pic.xiami.net/images/artistlogo/53/13449979448453.jpg,,,
Donutman,http://pic.xiami.net/images/artistlogo/7/14152551743607.jpg,,,
BrotherSu,http://pic.xiami.net/images/artistlogo/1/12790755268801.jpg,,,
Still PM,http://pic.xiami.net/images/artistlogo/16/14962868073816.jpg,,,
凌飞,http://pic.xiami.net/images/artistlogo/52/13443204075252.jpg,http://pic.xiami.net/images/artistpic/59/115359/1493958943_fQPI.png,,
HARIKIRI,http://pic.xiami.net/images/artistlogo/55/14632905167055.jpg,,,
方雅�?,,,,http://pic.xiami.net/images/artistlogo/21/14362488192221.jpg
以冬,http://pic.xiami.net/images/artistlogo/56/14906695815656.jpg,,,
封茗囧菌,http://pic.xiami.net/images/artistlogo/92/14751177306092.jpg,,,
赖伟�?http://pic.xiami.net/images/artistpic/5/73105/1412386426_ApYT.gif,,http://pic.xiami.net/images/artistpic/5/73105/1383997677_q7XG.jpg,http://pic.xiami.net/images/artistpic/5/73105/1404813407_SOXr.jpg,http://pic.xiami.net/images/artistlogo/11/14465421214411.jpg
鹏泊,http://pic.xiami.net/images/artistlogo/88/14515317597288.jpg,http://pic.xiami.net/images/artistpic/60/2100004860/1498787689_pG21.jpg,http://pic.xiami.net/images/artistpic/60/2100004860/1498787692_nRq2.jpg,http://pic.xiami.net/images/artistpic/60/2100004860/1499684287_rVGT.png
林姝�?,,,,http://pic.xiami.net/images/artistlogo/15/14321751037215.png
刘伟�?,,,,http://pic.xiami.net/images/artistlogo/90/13977134047490.jpg
EXO-CBX,http://pic.xiami.net/images/artistlogo/54/14778963133454.jpg,http://pic.xiami.net/images/artistpic/70/2110179970/1477880853_pNVJ.jpg,http://pic.xiami.net/images/artistpic/70/2110179970/1477880851_H4HI.jpg,http://pic.xiami.net/images/artistpic/70/2110179970/1477896326_6IaU.jpg
陈奕�,http://pic.xiami.net/images/artistpic/35/135/1245036902_qOEc.jpg,http://pic.xiami.net/images/artistpic/35/135/1245319344_dzgY.jpg,http://pic.xiami.net/images/artistpic/35/135/1245303567_NFbe.jpg,http://pic.xiami.net/images/artistlogo/11/14950377146411.jpg
空想家乐�,http://pic.xiami.net/images/artistpic/24/112724/1385441952_Zp0s.jpg,http://pic.xiami.net/images/artistpic/24/112724/1382509596_rV9u.jpg,http://pic.xiami.net/images/artistpic/24/112724/1382509667_jYEy.jpg,http://pic.xiami.net/images/artistlogo/63/13411958026363.jpg
罗文,http://pic.xiami.net/images/artistlogo/13/14213916031513.jpg,http://pic.xiami.net/images/artistpic/18/718/1261971883_nMzp.jpg,http://pic.xiami.net/images/artistpic/18/718/1261971860_PxUV.jpg,http://pic.xiami.net/images/artistpic/18/718/1261971823_pqDb.jpg
王力�?http://pic.xiami.net/images/artistpic/6/906/1257527821_V8EL.jpg,,http://pic.xiami.net/images/artistpic/6/906/1257527907_752l.jpg,http://pic.xiami.net/images/artistpic/6/906/1257527886_Prdm.jpg,http://pic.xiami.net/images/artistlogo/21/14211314385021.jpg
郑伊�?http://pic.xiami.net/images/artistpic/41/1241/1282409774_ljyd.gif,,http://pic.xiami.net/images/artistpic/41/1241/1247735480_ul2H.jpeg,http://pic.xiami.net/images/artistpic/41/1241/1282384056_PiSr.jpg,http://pic.xiami.net/images/artistlogo/56/14591502968456.jpg
Mad Clown,http://pic.xiami.net/images/artistlogo/7/14357331676607.jpg,http://pic.xiami.net/images/artistpic/91/99791/1397052702_2VwC.jpg,http://pic.xiami.net/images/artistpic/91/99791/1397052839_oX01.jpeg,http://pic.xiami.net/images/artistpic/91/99791/1397052821_jDaM.jpeg
Omarion,http://pic.xiami.net/images/artistlogo/92/13984150368692.png,http://pic.xiami.net/images/artistpic/69/34969/1292223727_C7DR.jpg,http://pic.xiami.net/images/artistpic/69/34969/1286257558_grzk.jpg,http://pic.xiami.net/images/artistpic/69/34969/1286257436_30hz.jpg
Brandon Beal,http://pic.xiami.net/images/artist/12274970137210.jpg,http://pic.xiami.net/images/artistpic/87/56487/1292991892_bLh2.png,http://pic.xiami.net/images/artistpic/87/56487/1292991862_9qSV.png,http://pic.xiami.net/images/artistpic/87/56487/1298799796_7Cjr.jpg
房祖�?http://pic.xiami.net/images/artistpic/22/222/1281589557_wYJJ.jpg,,http://pic.xiami.net/images/artistpic/22/222/1281589573_9Z1i.jpg,http://pic.xiami.net/images/artistpic/22/222/1263735356_1Zpi.jpg,http://pic.xiami.net/images/artistlogo/86/14397977017686.jpg
牛牛,http://pic.xiami.net/images/artistlogo/1/14456792451501.jpg,,,
RAPPER32,http://pic.xiami.net/images/artistlogo/75/14563924195075.jpg,http://pic.xiami.net/images/artistpic/89/2099978589/1456392331_iaz2.jpg,http://pic.xiami.net/images/artistpic/89/2099978589/1456392328_iSWL.jpg,http://pic.xiami.net/images/artistpic/89/2099978589/1456392337_FfcV.jpg
AKA小肆,http://pic.xiami.net/images/artistlogo/86/14977123188386.jpg,,,
大笑,http://pic.xiami.net/images/artistlogo/65/14996551696965.jpg,,,
俞赫�?,,,,http://pic.xiami.net/images/artistlogo/1/14771250578401.jpg
장우�?http://pic.xiami.net/images/artistpic/13/7113/1263104275_NHsk.jpg,,http://pic.xiami.net/images/artistpic/13/7113/1263104226_Zcf6.jpg,http://pic.xiami.net/images/artistpic/13/7113/1263104256_KbAH.jpg,http://pic.xiami.net/images/artistlogo/78/13063126788378.jpg
MitiS,http://pic.xiami.net/images/artistlogo/55/14588160023555.png,http://pic.xiami.net/images/artistpic/35/105735/1331870304_J67o.jpg,http://pic.xiami.net/images/artistpic/35/105735/1381848424_6gMe.png,http://pic.xiami.net/images/artistpic/35/105735/1381848406_DbFg.jpg
葛林,http://pic.xiami.net/images/artistlogo/59/14567313833959.jpg,http://pic.xiami.net/images/artistpic/14/2100012614/1499930068_jgO6.jpg,http://pic.xiami.net/images/artistpic/14/2100012614/1499929884_SEb2.jpg,http://pic.xiami.net/images/artistpic/14/2100012614/1499930150_oEFD.jpg
Stars,http://pic.xiami.net/images/artistlogo/24/14585418312824.jpg,http://pic.xiami.net/images/artistpic/91/23891/1278310396_9oUv.jpg,http://pic.xiami.net/images/artistpic/91/23891/1278310419_v75C.jpg,http://pic.xiami.net/images/artistpic/91/23891/1278483130_W3pZ.jpg
邓加�?,,http://pic.xiami.net/images/artistpic/86/2100027186/1465795121_NXWy.jpg,,http://pic.xiami.net/images/artistlogo/29/14648850305629.jpg
大壮,http://pic.xiami.net/images/artistlogo/96/14967578376596.jpg,,,
心眠TD,http://pic.xiami.net/images/artistlogo/98/15127912394098.jpg,http://pic.xiami.net/images/artistpic/60/2100004360/1469706608_Rh8a.jpg,,
Colbie Caillat,http://pic.xiami.net/images/artistlogo/65/14575246543565.jpg,http://pic.xiami.net/images/artistpic/91/23691/1278595783_G5ZB.jpg,http://pic.xiami.net/images/artistpic/91/23691/1265730277_cHlD.jpg,http://pic.xiami.net/images/artistpic/91/23691/1278595823_7VnB.jpg
MKJ,http://pic.xiami.net/images/artistlogo/85/14597586361085.png,http://pic.xiami.net/images/artistpic/99/1031335699/1439214918_xltB.jpg,http://pic.xiami.net/images/artistpic/99/1031335699/1439214924_T2wW.jpg,
汪峰,http://pic.xiami.net/images/artistlogo/35/14713318981335.jpg,http://pic.xiami.net/images/artistpic/87/887/1257909671_EiYd.jpg,http://pic.xiami.net/images/artistpic/87/887/1257909708_5GbK.jpg,http://pic.xiami.net/images/artistpic/87/887/1257909691_HD2I.jpg
川子,http://pic.xiami.net/images/artistlogo/70/13921091135770.png,http://pic.xiami.net/images/artistpic/12/58712/1253095487_CT2f.jpg,http://pic.xiami.net/images/artistpic/12/58712/1258424298_AC0G.jpg,http://pic.xiami.net/images/artistpic/12/58712/1275912664_C4Zu.jpg
Krystal,http://pic.xiami.net/images/artistlogo/32/13983960797132.jpg,http://pic.xiami.net/images/artistpic/59/74959/1279015101_Ue2d.jpg,http://pic.xiami.net/images/artistpic/59/74959/1279015259_tWDe.jpg,http://pic.xiami.net/images/artistpic/59/74959/1296392384_dksL.jpg
Sia,http://pic.xiami.net/images/artistlogo/19/14585418898819.jpg,http://pic.xiami.net/images/artistpic/82/53982/1247301939_JJIF.jpg,http://pic.xiami.net/images/artistpic/82/53982/1247301948_ilXy.jpg,http://pic.xiami.net/images/artistpic/82/53982/1247302017_V5JZ.jpg
Lil Andy,http://pic.xiami.net/images/artistlogo/80/14557973411280.jpg,http://pic.xiami.net/images/artistpic/85/1873617585/1430230372_5M56.jpg,http://pic.xiami.net/images/artistpic/85/1873617585/1430229202_Xr2G.jpg,http://pic.xiami.net/images/artistpic/85/1873617585/1430403434_5lxm.png
MEDASIN,http://pic.xiami.net/images/artistlogo/8/14253608586308.jpg,http://pic.xiami.net/images/artistpic/60/725360860/1495981641_7yvl.jpg,http://pic.xiami.net/images/artistpic/60/725360860/1495981565_j8CF.jpg,http://pic.xiami.net/images/artistpic/60/725360860/1495981588_b74j.jpg
Bobby Shmurda,http://pic.xiami.net/images/artistlogo/22/14077234234422.jpg,http://pic.xiami.net/images/artistpic/23/907723423/1415159670_mCRH.jpg,http://pic.xiami.net/images/artistpic/23/907723423/1415159669_K8VD.jpg,http://pic.xiami.net/images/artistpic/23/907723423/1415159667_UjfD.jpg
Lil Scrappy,http://pic.xiami.net/images/artist/img62/30862/p56911v6hvk.jpg,http://pic.xiami.net/images/artistpic/62/30862/1307030890_D96M.jpg,http://pic.xiami.net/images/artistpic/62/30862/1307030893_4BNx.jpg,http://pic.xiami.net/images/artistpic/62/30862/1307030896_S62V.jpg
Bohan Phoenix,http://pic.xiami.net/images/artistlogo/44/14853006351844.jpg,http://pic.xiami.net/images/artistpic/8/2100023608/1464408132_0bl8.jpeg,http://pic.xiami.net/images/artistpic/8/2100023608/1464408129_YlCJ.jpeg,http://pic.xiami.net/images/artistpic/8/2100023608/1487318210_2L8R.jpg
Straight Fire Gang 直火�?http://pic.xiami.net/images/artistpic/64/2099981564/1444884045_BM2n.jpg,,http://pic.xiami.net/images/artistpic/64/2099981564/1444884040_YTRO.jpg,http://pic.xiami.net/images/artistpic/64/2099981564/1444884036_JUn6.jpg,http://pic.xiami.net/images/artistlogo/74/15113395421474.jpg
